X,Y,OBJECTID,TRAPTYPE,ATTRACTANTSUSED,TRAPID,LATITUDE,LONGITUDE,ADDRESS,TOWN,STATE,COUNTY,TRAPSITE,TRAPSET,SETTIMEOFDAY,TRAPCOLLECT,COLLECTTIMEOFDAY,GENUS,SPECIES,LIFESTAGE,EGGSCOLLECTED,LARVAECOLLECTED,PUPAECOLLECTED,FEMALESCOLLECTED,MALESCOLLECTED,UNKNOWNCOLLECTED,REPORTDATE,GIS_ID,GLOBALID,CREATOR,CREATED,EDITOR,EDITED
-8573212.697,4710426.626,655,Gravid Trap,Hay or grass infusion,1B,38.921453,-77.01448,310 McMillan Dr. NW,Washington,DC,District of Columbia,Industrial,2016/07/25 04:00:00+00,Morning,2016/07/27 04:00:00+00,Morning,Aedes,albopictus,Adult,No,No,No,2,1,0,2017/12/07 18:31:00+00,temp_543,{131F9431-BFD7-4B27-BE9D-E9609E5F646F},,,,
-8573212.697,4710426.626,656,ABC Trap,CO2 with light,1B,38.921453,-77.01448,310 McMillan Dr. NW,Washington,DC,District of Columbia,Industrial,2017/08/16 04:00:00+00,Afternoon,2017/08/17 04:00:00+00,Morning,Aedes,albopictus,Adult,No,No,No,20,1,0,2017/09/26 15:50:00+00,temp_412,{67914292-73AE-49C3-9C40-2D4C8EED2AFE},,,,
-8573212.697,4710426.626,657,Gravid Trap,Hay or grass infusion,1B,38.921453,-77.01448,310 McMillan Drive NW,Washington,DC,District of Columbia,Industrial,2018/05/15 04:00:00+00,Afternoon,2018/05/16 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,2,0,0,2018/06/11 18:37:00+00,temp_623,{A1C92F9F-938C-45D5-A058-DE4624C22617},,,,
-8573212.697,4710426.626,658,Gravid Trap,Hay or grass infusion,1B,38.921453,-77.01448,310 McMillan Dr. NW,Washington,DC,District of Columbia,Industrial,2018/07/24 04:00:00+00,Afternoon,2018/07/25 04:00:00+00,Afternoon,Aedes,albopictus,Adult,No,No,No,2,0,0,2018/08/31 13:37:00+00,temp_685,{BB370108-99F8-40F5-BD78-FC89A0406A69},,,,
-8573212.697,4710426.626,659,ABC Trap,CO2 with light,1B,38.921453,-77.01448,310 McMillan Dr. NW,Washington,DC,District of Columbia,Industrial,2016/07/25 04:00:00+00,Morning,2016/07/27 04:00:00+00,Morning,Aedes,albopictus,Adult,No,No,No,3,0,0,2017/12/07 18:33:00+00,temp_544,{37B5FF35-FD01-45C7-A4D2-315FD747A05B},,,,
-8573212.697,4710426.626,660,Gravid Trap,Lure and grass infusion,1B,38.921453,-77.01448,310 McMillan Dr. NW,Washington,DC,District of Columbia,Industrial,2017/09/06 04:00:00+00,Afternoon,2017/09/07 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,2,0,0,2017/09/11 21:50:00+00,temp_75,{280C9715-5FC0-427E-BA19-43CF299888DF},,,,
-8573212.697,4710426.626,661,ABC Trap,CO2 with light,1B,38.921453,-77.01448,310 McMillan Dr. NW,Washington,DC,District of Columbia,Industrial,2016/08/08 04:00:00+00,Morning,2016/08/10 04:00:00+00,Morning,Aedes,albopictus,Adult,No,No,No,16,0,0,2017/12/08 16:06:00+00,temp_1621,{FAA6F040-14CA-4F79-8FB3-43CB8C9AE1F2},,,,
-8573212.697,4710426.626,662,ABC Trap,CO2 with light,1B,38.921453,-77.01448,310 McMillan Dr. NW,Washington,DC,District of Columbia,Industrial,2016/06/13 04:00:00+00,Morning,2016/06/15 04:00:00+00,Morning,Culex,restuans,Adult,No,No,No,4,0,0,2017/12/05 17:37:00+00,temp_1749,{698FEEA1-B9E1-4EC9-A5D8-56D6351774AE},,,,
-8573212.697,4710426.626,663,Gravid Trap,Hay or grass infusion,1B,38.921453,-77.01448,300 McMillan Drive NW,Washington,DC,District of Columbia,Industrial,2018/05/29 04:00:00+00,Afternoon,2018/05/30 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,4,0,0,2018/06/18 19:45:00+00,temp_788,{EADD9D48-49B4-4F86-980F-DA050B5B641C},,,,
-8573212.697,4710426.626,664,ABC Trap,CO2 with light,1B,38.921453,-77.01448,310 McMillan Dr. NW,Washington,DC,District of Columbia,Industrial,2016/09/19 04:00:00+00,Morning,2016/09/21 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,7,0,0,2017/12/11 21:56:00+00,temp_1353,{A196C69D-5371-49DA-92BD-11B69835986F},,,,
-8573212.697,4710426.626,665,Gravid Trap,Hay or grass infusion,1B,38.921453,-77.01448,310 McMillan Dr. NW,Washington,DC,District of Columbia,Industrial,2017/05/17 04:00:00+00,Morning,2017/05/18 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,5,0,0,2017/09/12 19:08:00+00,temp_120,{8286730E-9173-4D60-AB51-A6F7D89BF08B},,,,
-8573212.697,4710426.626,666,Gravid Trap,Hay or grass infusion,1B,38.921453,-77.01448,310 McMillan Drive NW,Washington,DC,District of Columbia,Industrial,2018/07/17 04:00:00+00,Afternoon,2018/07/18 04:00:00+00,Afternoon,Aedes,albopictus,Adult,No,No,No,2,0,0,2018/08/24 18:01:00+00,temp_1103,{E1410669-1AE4-48CA-A879-4DA20AFBCAD9},,,,
-8573212.697,4710426.626,667,ABC Trap,CO2 with light,1B,38.921453,-77.01448,310 McMillan Dr. NW,Washington,DC,District of Columbia,Industrial,2016/06/27 04:00:00+00,Morning,2016/06/29 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,5,1,0,2017/12/05 21:27:00+00,temp_1984,{0A113663-2F8D-4BAB-BFDE-D0FBAE95B172},,,,
-8573212.697,4710426.626,668,ABC Trap,CO2 with light,1B,38.921453,-77.01448,310 McMillan Dr. NW,Washington,DC,District of Columbia,Industrial,2016/05/16 04:00:00+00,Morning,2016/05/18 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,2,0,0,2017/12/04 19:49:00+00,temp_515,{47191933-58AC-474C-BBF6-C1340FD7EDEC},,,,
-8573212.697,4710426.626,669,ABC Trap,CO2 with light,1B,38.921453,-77.01448,310 McMillan Dr. NW,Washington,DC,District of Columbia,Industrial,2016/08/29 04:00:00+00,Morning,2016/08/31 04:00:00+00,Morning,Aedes,albopictus,Adult,No,No,No,23,0,0,2017/12/11 16:50:00+00,temp_561,{E0ECF668-4291-4687-841F-5A84FC6E6329},,,,
-8573212.697,4710426.626,670,Gravid Trap,Hay or grass infusion,1B,38.921453,-77.01448,310 McMillan Dr. NW,Washington,DC,District of Columbia,Industrial,2016/07/11 04:00:00+00,Morning,2016/07/13 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,59,22,0,2017/12/06 17:20:00+00,temp_1497,{334EFEA8-7229-4980-A689-68F6DDE35720},,,,
-8573212.697,4710426.626,671,Gravid Trap,Lure and grass infusion,1B,38.921453,-77.01448,310 McMillan Dr. NW,Washington,DC,District of Columbia,Industrial,2017/08/16 04:00:00+00,Afternoon,2017/08/17 04:00:00+00,Morning,Aedes,albopictus,Adult,No,No,No,15,5,0,2017/09/26 15:48:00+00,temp_409,{A7EA26A7-3BA5-402C-8818-5905A097EFAF},,,,
-8573212.697,4710426.626,672,ABC Trap,CO2 with light,1B,38.921453,-77.01448,310 McMillan Dr. NW,Washington,DC,District of Columbia,Industrial,2017/07/19 04:00:00+00,Afternoon,2017/07/20 04:00:00+00,Morning,Aedes,albopictus,Adult,No,No,No,12,1,0,2017/09/21 20:45:00+00,temp_276,{2EF109ED-B9E0-4FD2-B883-69ED1D9A1F3E},,,,
-8573212.697,4710426.626,673,ABC Trap,CO2 with light,1B,38.921453,-77.01448,310 McMillan Dr. NW,Washington,DC,District of Columbia,Industrial,2016/05/02 04:00:00+00,Morning,2016/05/04 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,8,2,0,2017/12/01 20:38:00+00,temp_808,{629FCE84-876A-4BD7-9CC3-53C087CF98D0},,,,
-8573212.697,4710426.626,674,Gravid Trap,Hay or grass infusion,1B,38.921453,-77.01448,310 McMillan Dr. NW,Washington,DC,District of Columbia,Industrial,2017/05/10 04:00:00+00,Morning,2017/05/11 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,18,3,0,2017/09/12 19:15:00+00,temp_105,{B0410526-9F56-4331-A996-F8AB846F1B1F},,,,
-8573212.697,4710426.626,675,Gravid Trap,Lure and grass infusion,1B,38.921453,-77.01448,310 McMillan Dr. NW,Washington,DC,District of Columbia,Industrial,2017/06/07 04:00:00+00,Morning,2017/06/08 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,2,0,0,2017/09/18 22:38:00+00,temp_297,{173BEC90-4BA8-4CF0-A43B-977D7DB5A8AB},,,,
-8573212.697,4710426.626,676,Gravid Trap,Hay or grass infusion,1B,38.921453,-77.01448,310 McMillan Drive NW,Washington,DC,District of Columbia,Industrial,2018/07/10 04:00:00+00,Afternoon,2018/07/11 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,7,1,0,2018/07/16 20:11:00+00,temp_670,{950A49BF-87F5-41F7-A4C1-958AF8EC75A7},,,,
-8573212.697,4710426.626,677,ABC Trap,CO2 with light,1B,38.921453,-77.01448,310 McMillan Dr. NW,Washington,DC,District of Columbia,Industrial,2016/10/03 04:00:00+00,Morning,2016/10/05 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,20,0,0,2017/12/12 16:36:00+00,temp_1922,{22928DB7-23BB-4E27-B77D-E4657551BB47},,,,
-8573212.697,4710426.626,678,Gravid Trap,Hay or grass infusion,1B,38.921453,-77.01448,310 McMillan Dr. NW,Washington,DC,District of Columbia,Industrial,2016/10/11 04:00:00+00,Morning,2016/10/13 04:00:00+00,Morning,Aedes,albopictus,Adult,No,No,No,7,0,0,2017/12/12 17:43:00+00,temp_928,{89D8EC62-6B62-4976-B000-CB997C029D57},,,,
-8573212.697,4710426.626,679,Gravid Trap,Lure and grass infusion,1B,38.921453,-77.01448,310 McMillan Dr. NW,Washington,DC,District of Columbia,Industrial,2017/07/19 04:00:00+00,Afternoon,2017/07/20 04:00:00+00,Morning,Aedes,aegypti,Adult,No,No,No,2,0,0,2017/09/21 20:42:00+00,temp_272,{8BCB2445-82DD-4039-920B-E2B9E465993B},,,,
-8573212.697,4710426.626,680,Gravid Trap,Hay or grass infusion,1B,38.921453,-77.01448,310 McMillan Dr. NW,Washington,DC,District of Columbia,Industrial,2016/09/12 04:00:00+00,Morning,2016/09/14 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,24,0,0,2017/12/11 20:57:00+00,temp_579,{E5A2643B-04E4-4DF0-8272-0AF30B7F0133},,,,
-8573212.697,4710426.626,681,ABC Trap,CO2 with light,1B,38.921453,-77.01448,310 McMillan Dr. NW,Washington,DC,District of Columbia,Industrial,2017/08/02 04:00:00+00,Morning,2017/08/03 04:00:00+00,Morning,Aedes,albopictus,Adult,No,No,No,2,0,0,2017/09/25 21:38:00+00,temp_198,{659B8B49-D878-4F6F-B5B0-5275A381086E},,,,
-8573212.697,4710426.626,682,Gravid Trap,Hay or grass infusion,1B,38.921453,-77.01448,310 McMillan Dr. NW,Washington,DC,District of Columbia,Industrial,2016/08/22 04:00:00+00,Morning,2016/08/24 04:00:00+00,Morning,Aedes,albopictus,Adult,No,No,No,3,0,0,2017/12/08 19:45:00+00,temp_1882,{D7B1B2CC-ECBE-489D-AC88-3E9361306F8D},,,,
-8573212.697,4710426.626,683,Gravid Trap,Hay or grass infusion,1B,38.921453,-77.01448,310 McMillan Dr. NW,Washington,DC,District of Columbia,Industrial,2016/09/06 04:00:00+00,Morning,2016/09/08 04:00:00+00,Morning,Aedes,albopictus,Adult,No,No,No,3,7,0,2017/12/11 17:51:00+00,temp_1058,{A62D77A0-A206-4227-BF03-F9ED44929686},,,,
-8573212.697,4710426.626,684,ABC Trap,CO2 with light,1B,38.921453,-77.01448,310 McMillan Dr. NW,Washington,DC,District of Columbia,Industrial,2016/09/26 04:00:00+00,Morning,2016/09/28 04:00:00+00,Morning,Aedes,albopictus,Adult,No,No,No,3,0,0,2017/12/12 15:38:00+00,temp_1800,{4E13B2CC-8FE3-4419-AE7F-95B8407D5DF3},,,,
-8573212.697,4710426.626,685,ABC Trap,CO2 with light,1B,38.921453,-77.01448,310 McMillan Dr. NW,Washington,DC,District of Columbia,Industrial,2017/08/09 04:00:00+00,Afternoon,2017/08/10 04:00:00+00,Morning,Aedes,albopictus,Adult,No,No,No,28,0,0,2017/09/26 13:21:00+00,temp_282,{D43ACAE8-A596-413B-97D0-ACE273D89098},,,,
-8573212.697,4710426.626,686,ABC Trap,CO2 with light,1B,38.921453,-77.01448,310 McMillan Dr. NW,Washington,DC,District of Columbia,Industrial,2016/09/06 04:00:00+00,Morning,2016/09/08 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,8,2,0,2017/12/11 17:53:00+00,temp_1186,{326C84D8-08AA-4F44-A11B-B2613BF998A6},,,,
-8573212.697,4710426.626,687,ABC Trap,CO2 with light,1B,38.921453,-77.01448,310 McMillan Dr. NW,Washington,DC,District of Columbia,Industrial,2016/10/11 04:00:00+00,Morning,2016/10/13 04:00:00+00,Morning,Aedes,albopictus,Adult,No,No,No,2,0,0,2017/12/12 17:45:00+00,temp_931,{1984AC80-1ADF-4A3A-940D-0681693FA8A1},,,,
-8573212.697,4710426.626,688,Gravid Trap,Hay or grass infusion,1B,38.921453,-77.01448,310 McMillan Dr. NW,Washington,DC,District of Columbia,Industrial,2016/09/12 04:00:00+00,Morning,2016/09/14 04:00:00+00,Morning,Aedes,sp.,Adult,No,No,No,3,0,0,2017/12/11 20:58:00+00,temp_580,{2B9E266D-095F-4E48-B95C-3A8C30FFBFEA},,,,
-8573212.697,4710426.626,689,Gravid Trap,Lure and grass infusion,1B,38.921453,-77.01448,310 McMillan Dr. NW,Washington,DC,District of Columbia,Industrial,2017/07/26 04:00:00+00,Afternoon,2017/07/27 04:00:00+00,Morning,Aedes,albopictus,Adult,No,No,No,2,1,0,2017/09/21 21:38:00+00,temp_333,{C3310053-84EC-4ADB-8A5B-A0D3338C7C40},,,,
-8573212.697,4710426.626,690,ABC Trap,CO2 with light,1B,38.921453,-77.01448,310 McMillan Dr. NW,Washington,DC,District of Columbia,Industrial,2016/07/25 04:00:00+00,Morning,2016/07/27 04:00:00+00,Morning,Aedes,sp.,Adult,No,No,No,8,0,0,2017/12/07 18:34:00+00,temp_545,{EB5C8BFE-CD7A-431C-B466-1C9F087B3F7A},,,,
-8573212.697,4710426.626,691,ABC Trap,CO2 and Light,1B,38.921453,-77.01448,310 McMillan Drive NW,Washington,DC,District of Columbia,Industrial,2017/08/23 04:00:00+00,Morning,2017/08/24 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,4,1,0,2017/08/30 22:43:00+00,temp_8,{6D406196-D790-4CA9-840D-1A9A6F7E222F},,,,
-8573212.697,4710426.626,692,ABC Trap,CO2 with light,1B,38.921453,-77.01448,310 McMillan Dr. NW,Washington,DC,District of Columbia,Industrial,2017/08/09 04:00:00+00,Afternoon,2017/08/10 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,5,0,0,2017/09/26 13:20:00+00,temp_281,{30C3B7DA-96E0-4260-B361-6F59FBB92D58},,,,
-8573212.697,4710426.626,693,Gravid Trap,Hay or grass infusion,1B,38.921453,-77.01448,310 McMillan Dr. NW,Washington,DC,District of Columbia,Industrial,2018/08/14 04:00:00+00,Afternoon,2018/08/15 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,2,1,0,2018/09/24 17:20:00+00,temp_1369,{291513DC-7AC9-4E3F-8A06-0D2C9E0D78E7},,,,
-8573212.697,4710426.626,694,ABC Trap,CO2 with light,1B,38.921453,-77.01448,310 McMillan Dr. NW,Washington,DC,District of Columbia,Industrial,2017/08/02 04:00:00+00,Morning,2017/08/03 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,2,0,0,2017/09/25 21:38:00+00,temp_199,{FBBAC823-7453-493A-BB2A-ADEC1F8467BF},,,,
-8573212.697,4710426.626,695,Gravid Trap,Lure and grass infusion,1B,38.921453,-77.01448,310 McMillan Dr. NW,Washington,DC,District of Columbia,Industrial,2017/09/27 04:00:00+00,Afternoon,2017/09/28 04:00:00+00,Morning,Aedes,albopictus,Adult,No,No,No,2,0,0,2017/10/24 13:25:00+00,temp_470,{06D1669F-253B-4F99-954A-AECC514249F5},,,,
-8573212.697,4710426.626,696,BGS Trap,Lure,1B,38.921453,-77.01448,310 McMillan Dr. NW,Washington,DC,District of Columbia,Industrial,2018/06/12 04:00:00+00,Afternoon,2018/06/13 04:00:00+00,Afternoon,Aedes,albopictus,Adult,No,No,No,3,2,0,2018/06/25 20:09:00+00,temp_880,{668F6988-9C47-4733-A650-35968B7D725F},,,,
-8573212.697,4710426.626,697,Gravid Trap,Hay or grass infusion,1B,38.921453,-77.01448,310 McMillan Dr. NW,Washington,DC,District of Columbia,Industrial,2018/06/12 04:00:00+00,Afternoon,2018/06/13 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,2,1,0,2018/06/25 20:08:00+00,temp_879,{A4C7A305-CE02-4AC1-B978-C006C2A43F3B},,,,
-8573212.697,4710426.626,698,ABC Trap,CO2 with light,1B,38.921453,-77.01448,310 McMillan Dr. NW,Washington,DC,District of Columbia,Industrial,2017/07/26 04:00:00+00,Afternoon,2017/07/27 04:00:00+00,Morning,Aedes,aegypti,Adult,No,No,No,2,0,0,2017/09/21 21:40:00+00,temp_335,{519BD7AF-FE7F-4056-B50D-91F731E4B27D},,,,
-8573212.697,4710426.626,699,Gravid Trap,Hay or grass infusion,1B,38.921453,-77.01448,310 McMillan Dr. NW,Washington,DC,District of Columbia,Industrial,2016/07/18 04:00:00+00,Morning,2016/07/20 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,6,13,0,2017/12/06 20:04:00+00,temp_1599,{8EE2A69E-9160-460A-A116-6D75AE95982A},,,,
-8573212.697,4710426.626,700,Gravid Trap,Hay or grass infusion,1B,38.921453,-77.01448,310 McMillan Dr. NW,Washington,DC,District of Columbia,Industrial,2016/04/18 04:00:00+00,Morning,2016/04/20 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,3,0,0,2017/09/28 22:31:00+00,temp_365,{E9FBB216-644B-42B7-A08E-642BF5F7C7BF},,,,
-8573212.697,4710426.626,701,Gravid Trap,Hay or grass infusion,1B,38.921453,-77.01448,310 McMillan Dr. NW,Washington,DC,District of Columbia,Industrial,2016/08/01 04:00:00+00,Morning,2016/08/03 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,4,4,0,2017/12/07 20:43:00+00,temp_1389,{C4EF3CE4-58FC-4457-B9A1-36769B830877},,,,
-8573212.697,4710426.626,702,BGS Trap,Lure,1B,38.921453,-77.01448,300 McMillan Drive NW,Washington,DC,District of Columbia,Industrial,2018/05/29 04:00:00+00,Afternoon,2018/05/30 04:00:00+00,Afternoon,Aedes,albopictus,Adult,No,No,No,7,4,0,2018/06/18 19:50:00+00,temp_789,{11FD0D6B-B32A-4810-A16E-C7D6FCB24EF0},,,,
-8573212.697,4710426.626,703,ABC Trap,CO2 with light,1B,38.921453,-77.01448,300 McMillan Dr. NW,Washington,DC,District of Columbia,Industrial,2016/04/25 04:00:00+00,Morning,2016/04/27 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,4,4,0,2017/12/01 18:45:00+00,temp_525,{3E7C32E3-80B3-4D9E-8407-5936C9B676F0},,,,
-8573212.697,4710426.626,704,BGS Trap,Lure,1B,38.921453,-77.01448,310 McMillan Dr. NW,Washington,DC,District of Columbia,Industrial,2018/09/25 04:00:00+00,Afternoon,2018/09/26 04:00:00+00,Afternoon,Aedes,sp.,Adult,No,No,No,5,2,0,2018/10/05 17:11:00+00,temp_1329,{9C0A6931-FC01-481A-AE76-DD3251427CCF},,,,
-8573212.697,4710426.626,705,Gravid Trap,Hay or grass infusion,1B,38.921453,-77.01448,310 McMillan Dr. NW,Washington,DC,District of Columbia,Industrial,2016/08/29 04:00:00+00,Morning,2016/08/31 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,4,16,0,2017/12/11 16:48:00+00,temp_559,{EB6D291A-B42C-435A-A08D-7043993FC875},,,,
-8573212.697,4710426.626,706,ABC Trap,CO2 with light,1B,38.921453,-77.01448,310 McMillan Dr. NW,Washington,DC,District of Columbia,Industrial,2016/08/15 04:00:00+00,Morning,2016/08/17 04:00:00+00,Morning,Aedes,sp.,Adult,No,No,No,9,0,0,2017/12/08 18:18:00+00,temp_1768,{76B4C8BA-B77B-43BE-BA26-D88DA316444D},,,,
-8573212.697,4710426.626,707,Gravid Trap,Hay or grass infusion,1B,38.921453,-77.01448,310 McMillan Dr. NW,Washington,DC,District of Columbia,Industrial,2016/06/27 04:00:00+00,Morning,2016/06/29 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,30,1,0,2017/12/05 21:26:00+00,temp_1983,{450B40F3-2C64-44AE-8DBA-2076C5BBF879},,,,
-8573212.697,4710426.626,708,ABC Trap,CO2 with light,1B,38.921453,-77.01448,310 McMillan Dr. NW,Washington,DC,District of Columbia,Industrial,2016/04/18 04:00:00+00,Morning,2016/04/20 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,3,2,0,2017/09/28 22:31:00+00,temp_361,{DD534EB0-2FB0-469A-A2A8-610E9676EF86},,,,
-8573212.697,4710426.626,709,Gravid Trap,Hay or grass infusion,1B,38.921453,-77.01448,310 McMillan Dr. NW,Washington,DC,District of Columbia,Industrial,2016/05/30 04:00:00+00,Morning,2016/06/01 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,81,18,0,2017/12/04 23:31:00+00,temp_1275,{22D7EDB2-493E-4190-94AC-416FA1A9CB10},,,,
-8573212.697,4710426.626,710,ABC Trap,CO2 with light,1B,38.921453,-77.01448,310 McMillan Dr. NW,Washington,DC,District of Columbia,Industrial,2017/05/17 04:00:00+00,Morning,2017/05/18 04:00:00+00,Morning,Aedes,albopictus,Adult,No,No,No,2,0,0,2017/09/12 15:58:00+00,temp_723,{761E7DF4-2AE1-4E8F-8EE0-F701E31F22B1},,,,
-8573212.697,4710426.626,711,ABC Trap,CO2 with light,1B,38.921453,-77.01448,310 McMillan Dr. NW,Washington,DC,District of Columbia,Industrial,2017/08/16 04:00:00+00,Afternoon,2017/08/17 04:00:00+00,Morning,Aedes,sp.,Adult,No,No,No,8,0,0,2017/09/26 15:50:00+00,temp_413,{A2442F09-F5EF-4614-B4DA-551429882AB3},,,,
-8573212.697,4710426.626,712,ABC Trap,CO2 with light,1B,38.921453,-77.01448,310 McMillan Dr. NW,Washington,DC,District of Columbia,Industrial,2017/07/19 04:00:00+00,Afternoon,2017/07/20 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,2,0,0,2017/09/21 20:44:00+00,temp_275,{CBA4346D-361A-480E-89F5-F0388AC2916A},,,,
-8573212.697,4710426.626,713,Gravid Trap,Hay or grass infusion,1B,38.921453,-77.01448,310 McMillan Dr. NW,Washington,DC,District of Columbia,Industrial,2016/08/08 04:00:00+00,Morning,2016/08/10 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,3,0,0,2017/12/08 16:04:00+00,temp_1620,{D6B21736-FBFC-4181-AD87-85B14BC90554},,,,
-8573212.697,4710426.626,714,Gravid Trap,Hay or grass infusion,1B,38.921453,-77.01448,310 McMillan Dr. NW,Washington,DC,District of Columbia,Industrial,2016/06/06 04:00:00+00,Morning,2016/06/08 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,40,18,0,2017/12/05 15:47:00+00,temp_1617,{3B9CD64A-93B7-4271-B576-35D3CA8AA5C6},,,,
-8573212.697,4710426.626,715,ABC Trap,CO2 with light,1B,38.921453,-77.01448,310 McMillan Dr. NW,Washington,DC,District of Columbia,Industrial,2016/09/12 04:00:00+00,Morning,2016/09/14 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,2,0,0,2017/12/11 21:00:00+00,temp_583,{81E1B07E-A618-4AD5-A4D8-1233B66205C0},,,,
-8573212.697,4710426.626,716,ABC Trap,CO2 with light,1B,38.921453,-77.01448,310 McMillan Dr. NW,Washington,DC,District of Columbia,Industrial,2016/07/05 04:00:00+00,Morning,2016/07/07 04:00:00+00,Morning,Aedes,albopictus,Adult,No,No,No,7,0,0,2017/12/06 15:35:00+00,temp_735,{B8269164-B5E8-4765-8734-46DCB23A30AD},,,,
-8573212.697,4710426.626,717,ABC Trap,CO2 with light,1B,38.921453,-77.01448,310 McMillan Dr. NW,Washington,DC,District of Columbia,Industrial,2016/08/22 04:00:00+00,Morning,2016/08/24 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,3,1,0,2017/12/08 19:46:00+00,temp_1883,{9ABD7664-1E8E-4364-BF42-A026C99AC6DF},,,,
-8573212.697,4710426.626,718,ABC Trap,CO2 with light,1B,38.921453,-77.01448,310 McMillan Dr. NW,Washington,DC,District of Columbia,Industrial,2017/06/21 04:00:00+00,Morning,2017/06/22 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,7,5,0,2017/09/19 19:08:00+00,temp_158,{6800B1A0-3184-4880-8D17-0172DF552E97},,,,
-8573212.697,4710426.626,719,BGS Trap,Lure,1B,38.921453,-77.01448,310 McMillan Dr. NW,Washington,DC,District of Columbia,Industrial,2017/10/04 04:00:00+00,Afternoon,2017/10/05 04:00:00+00,Morning,Aedes,albopictus,Adult,No,No,No,4,0,0,2017/10/24 14:13:00+00,temp_493,{EE6EA1B6-D513-4B93-9CDB-9F9A5E6DC183},,,,
-8573212.697,4710426.626,720,Gravid Trap,Lure and grass infusion,1B,38.921453,-77.01448,310 McMillan Dr. NW,Washington,DC,District of Columbia,Industrial,2017/07/12 04:00:00+00,Afternoon,2017/07/13 04:00:00+00,Morning,Aedes,albopictus,Adult,No,No,No,2,0,0,2017/09/21 19:49:00+00,temp_218,{D42A157F-61AF-4727-959F-E8C7CB7E9F3E},,,,
-8573212.697,4710426.626,721,Gravid Trap,Lure and grass infusion,1B,38.921453,-77.01448,310 McMillan Dr. NW,Washington,DC,District of Columbia,Industrial,2017/08/16 04:00:00+00,Afternoon,2017/08/17 04:00:00+00,Morning,Aedes,sp.,Adult,No,No,No,3,0,0,2017/09/26 15:48:00+00,temp_410,{180EAD8F-CAE0-4330-BD86-ECB8DA85A4D0},,,,
-8573212.697,4710426.626,722,ABC Trap,CO2 with light,1B,38.921453,-77.01448,310 McMillan Dr. NW,Washington,DC,District of Columbia,Industrial,2016/09/06 04:00:00+00,Morning,2016/09/08 04:00:00+00,Morning,Aedes,aegypti,Adult,No,No,No,9,0,0,2017/12/11 17:53:00+00,temp_1187,{CC08DE50-FEA2-4055-8446-76A5B4BBAF56},,,,
-8573212.697,4710426.626,723,Gravid Trap,Hay or grass infusion,1B,38.921453,-77.01448,310 McMillan Drive NW,Washington,DC,District of Columbia,Industrial,2018/05/08 04:00:00+00,Afternoon,2018/05/09 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,5,0,0,2018/06/11 17:39:00+00,temp_617,{9A7C9B07-558B-4D96-A7FF-51A69B3441D4},,,,
-8573212.697,4710426.626,724,Gravid Trap,Hay or grass infusion,1B,38.921453,-77.01448,310 McMillan Dr. NW,Washington,DC,District of Columbia,Industrial,2016/09/26 04:00:00+00,Morning,2016/09/28 04:00:00+00,Morning,Aedes,sp.,Adult,No,No,No,12,0,0,2017/12/12 15:37:00+00,temp_1764,{137C0215-0D64-43FA-A674-369D64018CEC},,,,
